=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:09:52 =~=~=~=~=~=~=~=~=~=~=~=
0:0:2:451;-0.0011;-9.7214;0.0942;4.4226;10.4619;1.6367;2;
0:0:2:461;0.0259;-9.6211;0.0719;4.5001;9.2019;0.8910;2;
0:0:2:471;-0.0210;-9.6250;0.0180;4.2683;8.1775;0.4042;2;
0:0:2:481;-0.0103;-9.7565;-0.0264;4.0395;7.1508;0.1266;2;
0:0:2:491;0.1304;-9.9105;-0.0282;4.1570;6.0304;0.0213;2;
0:0:2:501;0.3056;-10.0116;0.0070;4.4572;4.9663;-0.0324;2;
0:0:2:511;0.4127;-10.1110;0.0635;4.6929;4.2073;-0.2874;2;
0:0:2:521;0.4427;-10.2304;0.1376;4.9766;4.1821;-0.7999;2;
0:0:2:531;0.4233;-10.2563;0.2003;5.4099;4.9964;-1.3567;2;
0:0:2:541;0.3385;-10.1125;0.2452;5.7506;5.7683;-1.8237;2;
0:0:2:551;0.1468;-9.9036;0.3009;5.7204;5.2011;-2.2934;2;
0:0:2:561;-0.0936;-9.8064;0.3470;5.4000;2.7994;-2.8893;2;
0:0:2:571;-0.1959;-9.8721;0.3542;5.2290;-0.4838;-3.6450;2;
0:0:2:581;-0.0337;-9.9798;0.3513;5.5345;-2.7411;-4.6610;2;
0:0:2:591;0.2363;-9.9753;0.3673;6.0853;-2.6018;-6.0559;2;
0:0:2:601;0.2463;-9.8300;0.3839;6.2498;-0.7657;-7.5926;2;
0:0:2:611;-0.2297;-9.6480;0.3648;5.4346;-0.0044;-8.9171;2;
0:0:2:621;-1.0707;-9.5605;0.3310;3.5704;-2.8588;-10.2040;2;
0:0:2:631;-1.9056;-9.6459;0.3490;1.3688;-9.4999;-11.8705;2;
0:0:2:641;-2.3381;-9.8541;0.4105;-0.3618;-18.2296;-14.0519;2;
0:0:2:651;-2.2363;-10.0230;0.4094;-1.6080;-26.9861;-16.9518;2;
0:0:2:661;-1.9186;-10.0184;0.2654;-2.9623;-34.1683;-20.5070;2;
0:0:2:671;-1.8198;-9.8342;0.1034;-4.6921;-39.8168;-23.6098;2;
0:0:2:681;-1.8722;-9.6096;0.1374;-6.3192;-46.5377;-25.3789;2;
0:0:2:691;-1.5234;-9.5348;0.2849;-7.1660;-56.6085;-26.5384;2;
0:0:2:701;-0.4234;-9.6951;0.3176;-6.9410;-67.3956;-28.1028;2;
0:0:2:711;1.0812;-10.0424;0.3254;-5.0746;-73.1415;-29.7099;2;
0:0:2:721;2.0979;-10.5091;0.7224;0.2402;-72.2820;-30.1573;2;
0:0:2:731;1.8674;-10.9222;1.7976;9.9900;-71.8944;-28.7412;2;
0:0:2:741;0.5433;-10.8065;2.9965;20.3735;-84.5102;-25.3813;2;
0:0:2:751;-0.7544;-9.9507;3.1648;24.6098;-115.6399;-20.0723;2;
